"country","year","status","life_expectancy","adult_mortality","percentage_expenditure","hepatitis_b","polio","measles","infant_deaths","under_five_deaths","hiv_aids_life_exp","schooling","population","alcohol","gdp","cardiovascular_diseases","neonatal_disorders","hiv_aids_cause_deaths","malaria","tuberculosis","diarrheal_diseases","lower_respiratory_infections","healthcare_per_capita","total_deaths","cardio_death_prop","neonatal_death_prop","hiv_death_prop","malaria_death_prop","tb_death_prop"
"Sierra Leone",2014,"Developing",48.1,463,1.443286353,83,83,1006,23,32,0.6,9.5,779162,0.01,78.4394757,7969,7056,3299,13159,2742,3959,8176,0.0300059532848233,34225,0.232841490138787,0.206165084002922,0.0963915266617969,0.384485025566107,0.0801168736303872
"Sierra Leone",2013,"Developing",54,47,1.321464076,92,92,15,23,33,0.8,9.3,692279,0.01,71.8186998,7907,7218,3250,13963,2814,4075,8362,0.024471556962963,35152,0.22493741465635,0.205336822940373,0.0924556213017751,0.397217796995903,0.0800523441055985
"Sierra Leone",2012,"Developing",49.7,411,54.56033696,91,91,678,25,35,0.9,9.1,676613,0.01,561.8984239,7818,7390,3089,14612,2905,4394,8568,1.09779350020121,35814,0.218294521695426,0.206343887865081,0.0862511866867705,0.407996872731334,0.0811135310213883
"Sierra Leone",2011,"Developing",48.9,418,54.6659175,89,88,1865,26,38,1.3,8.9,6611692,3.78,445.525,7662,7535,3047,15309,2951,4179,8785,1.11791242331288,36504,0.209894806048652,0.206415735261889,0.0834703046241508,0.419378698224852,0.0808404558404558
"Sierra Leone",2010,"Developing",48.1,424,5.347717533,86,84,1089,27,40,1.6,8.7,645872,3.84,45.128418,7521,7589,3099,15752,2997,4264,9017,0.111179158690229,36958,0.203501271713837,0.205341198116781,0.0838519400400455,0.426213539693706,0.0810920504356296
"Sierra Leone",2009,"Developing",47.1,433,49.8371267,84,81,31,28,42,1.7,8.5,63126,3.97,394.5932439,7328,7663,3163,16686,2967,4284,9003,1.05811309341826,37807,0.193826540058719,0.202687333033565,0.0836617557595154,0.441346840532177,0.0784775306160235
"Sierra Leone",2008,"Developing",46.2,441,5.379606465,77,75,44,29,44,1.9,8.3,6165372,3.91,46.3759178,7209,7778,3198,17132,2963,4607,9227,0.116441698376623,38280,0.188322884012539,0.203187042842215,0.0835423197492163,0.447544409613375,0.0774033437826541
"Sierra Leone",2007,"Developing",45.3,45,45.57108889,63,63,0,29,45,2.2,8.2,615417,3.86,358.8274716,7163,7933,3150,16173,3009,4805,9565,1.00598430220751,37428,0.191380784439457,0.211953617612483,0.0841615902532863,0.432109650529016,0.0803943571657583
"Solomon Islands",2014,"Developing",68.8,183,3.718438799,88,94,0,0,0,0.1,9.6,57554,0.01,29.652622,2038,128,26,114,47,264,510,0.0540470755668605,2353,0.86612834679133,0.0543986400339991,0.0110497237569061,0.0484487887802805,0.0199745006374841
"Solomon Islands",2013,"Developing",68.8,182,24.73328608,94,99,0,0,0,0.1,9.5,563513,0.01,188.5159,1983,132,24,165,48,269,509,0.359495437209302,2352,0.843112244897959,0.0561224489795918,0.0102040816326531,0.0701530612244898,0.0204081632653061
"Solomon Islands",2012,"Developing",68.7,184,247.9492284,99,99,0,0,0,0.1,9.4,551531,0.01,1858.689868,1936,136,23,197,48,274,505,3.60915907423581,2340,0.827350427350427,0.0581196581196581,0.00982905982905983,0.0841880341880342,0.0205128205128205
"Solomon Islands",2011,"Developing",68.5,186,229.6687488,99,99,0,0,0,0.1,9.4,539614,0.99,1642.837974,1885,140,23,244,49,283,508,3.35282844963504,2341,0.805211448099103,0.0598035027765912,0.00982486117043998,0.104228961982059,0.0209312259718069
"Solomon Islands",2010,"Developing",68.3,188,29.5207994,9,94,0,0,0,0.1,9.3,52779,1.1,1272.44825,1801,143,23,377,49,287,502,0.432222538799414,2393,0.752611784371082,0.0597576264103636,0.00961136648558295,0.157542833263686,0.0204763894692854
"Solomon Islands",2009,"Developing",68.1,192,244.3976438,92,98,0,0,0,0.1,9.3,51679,1.21,1158.282672,1771,147,22,352,49,292,502,3.58880534214391,2341,0.756514310123879,0.0627936779154208,0.00939769329346433,0.150363092695429,0.0209312259718069
"Solomon Islands",2008,"Developing",68,193,19.74929219,89,94,0,0,0,0.1,9.2,54477,1.09,125.79167,1693,154,21,437,48,292,498,0.2904307675,2353,0.719507012324692,0.0654483637909052,0.00892477688057799,0.185720356991075,0.0203994900127497
"Solomon Islands",2007,"Developing",67.6,2,28.90135229,9,93,0,0,0,0.1,9,49294,0.85,146.931125,1715,161,19,262,49,305,510,0.427534797189349,2206,0.777425203989121,0.0729827742520399,0.0086128739800544,0.118766999093382,0.0222121486854034
"Solomon Islands",2006,"Developing",67.6,2,240.4851202,99,99,0,0,0,0.1,8.4,481422,0.99,948.6592511,1682,167,19,222,49,305,505,3.55747219230769,2139,0.786348761103319,0.0780738662926601,0.00888265544647031,0.103786816269285,0.0229079008882655
"Solomon Islands",2005,"Developing",67.4,24,25.31155956,83,9,0,0,0,0.1,8.3,469885,0.9,88.874858,1631,171,18,220,48,305,503,0.375542426706231,2088,0.781130268199234,0.0818965517241379,0.00862068965517241,0.10536398467433,0.0229885057471264
"Solomon Islands",2004,"Developing",67.1,29,195.5259417,81,89,0,0,0,0.1,8.1,458324,1.18,818.442619,1588,172,17,206,47,303,500,2.91394846050671,2030,0.782266009852217,0.0847290640394089,0.0083743842364532,0.101477832512315,0.0231527093596059
"Solomon Islands",2003,"Developing",66.8,215,16.83170578,79,84,0,0,0,0.1,8,446769,1.18,744.7657423,1546,173,17,184,45,306,509,0.251971643413174,1965,0.78676844783715,0.0880407124681934,0.00865139949109415,0.0936386768447837,0.0229007633587786
"Solomon Islands",2002,"Developing",66.5,22,156.2847968,75,78,0,0,0,0.1,7.3,435262,1.08,784.9562874,1498,173,16,168,43,305,518,2.35014732030075,1898,0.789251844046365,0.0911485774499473,0.00842992623814542,0.0885142255005269,0.0226554267650158
"Solomon Islands",2001,"Developing",66.2,227,325.1114746,83,88,0,0,0,0.1,6.6,423853,0.7,944.81684,1453,172,15,130,41,300,527,4.9110494652568,1811,0.802319160684705,0.0949751518498067,0.0082827167310878,0.0717835450027609,0.02263942573164
"Solomon Islands",2000,"Developing",65.8,235,4.24926073,81,88,0,0,0,0.1,7.2,41269,0.71,154.518572,1389,171,14,107,40,296,546,0.0645784305471125,1721,0.807088901801278,0.0993608367228356,0.00813480534572923,0.0621731551423591,0.0232423009877978
"South Africa",2014,"Developing",62,347,922.0507313,8,77,66,42,52,3.7,13,54146734.74,7.38,6479.625659,85532,21456,167813,58,23526,16047,31276,14.8717859887097,298385,0.286649798079662,0.0719070998877289,0.562404276354374,0.000194379744290095,0.0788444459339444
"South Africa",2013,"Developing",69,371,978.5905287,7,73,25,43,54,4.5,12.8,53311955.61,7.34,6876.953821,83018,21692,175969,62,24337,16656,31292,14.1824714304348,305078,0.272120572443768,0.071103127724713,0.576800031467362,0.000203226715790716,0.0797730416483653
"South Africa",2012,"Developing",59.2,48,1089.954838,68,65,32,43,56,7.6,12.8,5256515.8,7.38,7548.163698,82839,22322,193635,28,25961,17355,32158,18.4113992905405,324785,0.255057961420632,0.0687285434980064,0.596194405529812,8.62108779654233e-05,0.0799328786735841
"South Africa",2011,"Developing",58.9,413,123.753335,76,69,92,43,58,8.5,12.8,51729345.36,7.38,849.954224,83678,22904,217917,51,28083,18146,33348,2.10107529711375,352633,0.237294864632635,0.0649513800466774,0.617971091758287,0.000144626282849308,0.0796380372795513
"South Africa",2010,"Developing",58,428,1038.885632,71,72,12499,43,62,11,12.8,5979432.36,7.28,7362.76139,84559,23598,240024,45,31030,19101,35478,17.9118212413793,379256,0.222960216845614,0.0622218237812981,0.632881220072985,0.000118653363427342,0.081818085936676
"South Africa",2009,"Developing",56.5,449,782.5987144,74,75,5857,46,70,19,12.8,5255813.11,7.6,5888.6284,83753,24963,260926,36,32993,19806,37396,13.851304679646,402671,0.207993622585187,0.06199353814901,0.647988059731145,8.94030113914337e-05,0.0819353765232659
"South Africa",2008,"Developing",55.3,473,780.0336423,76,77,39,50,75,23.5,12.9,49557573.3,8.19,5786.59972,82692,26289,282664,48,34818,20665,38803,14.1054908191682,426511,0.193880110946728,0.0616373317452539,0.662735544921467,0.000112541059902324,0.0816344713266481
"South Africa",2007,"Developing",54.5,486,805.490079,83,79,31,51,79,26.4,12.9,48883844.99,8.48,6125.39984,82123,26685,298253,43,36482,21289,39662,14.7796344770642,443586,0.185134336971861,0.0601574441032855,0.672367928654196,9.69372342679886e-05,0.0822433530363898
"South Africa",2006,"Developing",54,496,732.1255305,83,79,81,54,82,28.1,12.9,4823384.48,8.5,5631.73485,82356,27010,305491,101,38430,21844,40784,13.5578801944444,453388,0.18164574271926,0.0595736984657732,0.67379595401731,0.000222767254536953,0.0847618375431198
"South Africa",2005,"Developing",53.8,498,709.3170967,79,75,615,55,84,29.5,12.9,476667.24,8.69,5414.634326,79845,27102,301614,67,37488,22045,40155,13.1843326524164,446116,0.178978113315819,0.0607510154309641,0.676088730285397,0.000150185153637171,0.0840319558141829
"South Africa",2004,"Developing",53.7,497,622.043809,76,73,830,55,83,29.7,12.9,4717.99,6.96,4863.51688,79504,26645,286607,122,36487,22102,39724,11.583683594041,429365,0.185166466759051,0.0620567582359997,0.667513653884224,0.000284140533112853,0.0849789805876119
"South Africa",2003,"Developing",54,485,519.1563781,71,7,244,55,82,28.9,12.9,46418193.9,6.93,3775.68275,80341,26109,262718,126,34851,22148,38924,9.61400700185185,404145,0.198792512588304,0.0646030508852021,0.650058766036942,0.000311769290724864,0.0862339011988272
"South Africa",2002,"Developing",54.9,459,346.5316007,72,7,1043,54,79,26.6,12.9,45855482.88,7.04,2518.398261,79108,25486,234098,163,32012,22252,37044,6.31205101457195,370867,0.213305578549723,0.0687200532805561,0.631218199516269,0.000439510660155797,0.0863166579932968
"South Africa",2001,"Developing",56,429,365.2585722,72,71,1166,52,76,24,13,45312937,7.38,2681.781,77993,24733,202764,296,29503,22370,35259,6.52247450357143,335289,0.232614252182446,0.0737662136246641,0.604743967144762,0.000882820492172424,0.0879927465559562
"South Africa",2000,"Developing",57.3,397,45.96380839,73,71,1459,51,73,21.3,13,44896856,7.3,337.2253,78567,24085,169847,25,28877,22908,34409,0.802160704886562,301401,0.260672658683946,0.0799101529192007,0.563525004893813,8.29459756271545e-05,0.0958092375274136
"Spain",2014,"Developed",82.6,58,42.98847625,96,97,154,1,1,0.1,17.6,4648882,0.01,296.47225,118923,666,703,0,391,1103,12347,0.520441601089588,120683,0.98541633867239,0.0055185900251071,0.00582517835983527,0,0.00323989294266798
"Spain",2013,"Developed",82.4,6,423.680459,95,96,131,1,2,0.1,17.5,466245,9.25,2921.9342,117509,662,776,0,402,1053,11911,5.14175314320388,119349,0.984583029602259,0.00554675782788293,0.00650193968948211,0,0.00336827288037604
"Spain",2012,"Developed",82,61,4255.781693,96,97,1204,1,2,0.1,17.2,4677355,9.35,28562.29324,118870,737,883,0,426,1016,11898,51.8997767439024,120916,0.983079162393728,0.00609514042806576,0.00730259022792683,0,0.00352310695027953
"Spain",2011,"Developed",82.1,63,4873.8188,97,97,3802,1,2,0.1,16.9,46742697,9.62,31834.21816,117880,797,985,0,437,945,11487,59.364419001218,120099,0.981523576382818,0.00663619180842472,0.0082015670405249,0,0.00363866476823287
"Spain",2010,"Developed",81.9,64,578.7417172,97,97,302,1,2,0.1,16.4,46576897,9.78,3736.228,117230,832,1078,0,458,883,11205,7.06644343345543,119598,0.980200337798291,0.00695663807087075,0.00901352865432532,0,0.00382949547651299
"Spain",2009,"Developed",81.6,66,5047.254058,96,96,41,2,2,0.1,16.3,46362946,9.99,32333.4661,119442,864,1143,0,484,815,11408,61.8536036519608,121933,0.979570747869732,0.00708585862727892,0.00937400047567107,0,0.00396939302731828
"Spain",2008,"Developed",81.3,7,5596.535203,97,97,297,2,2,0.1,16.1,4595416,10.24,35578.73619,122024,912,1292,0,512,771,11582,68.8380713776138,124740,0.978226711560045,0.00731120731120731,0.010357543690877,0,0.00410453743787077
"Spain",2007,"Developed",89,72,510.9327012,96,96,267,2,2,0.1,16,4522683,11.05,3279.414,123230,921,1394,0,542,723,11473,5.74081686741573,126087,0.977341042296192,0.0073044802398344,0.0110558582566006,0,0.00429861920737269
"Spain",2006,"Developed",88,73,4460.390006,97,98,362,2,2,0.1,15.9,44397319,11.86,28482.6948,123921,893,1409,0,561,670,11289,50.6862500681818,126784,0.977418286219081,0.00704347551741545,0.0111133897021706,0,0.00442484856133266
"Spain",2005,"Developed",81,77,405.4475981,96,96,22,2,2,0.1,15.8,43653155,11.92,2651.71745,126779,908,1534,0,592,636,11516,5.00552590246914,129813,0.976627918621402,0.006994676958394,0.0118169982975511,0,0.00456040612265335
"Spain",2004,"Developed",81,79,3715.370095,97,97,26,2,2,0.1,15.6,42921895,11.96,24918.64584,127483,910,1656,0,606,597,11181,45.8687666049383,130655,0.97572232214611,0.00696490758103402,0.012674601048563,0,0.00463816922429299
"Spain",2003,"Developed",79.4,83,3205.019918,81,99,256,2,2,0.1,15.6,42187645,12.09,21495.7741,129813,904,1732,0,636,564,11219,40.3654901511335,133085,0.975414208964196,0.00679265131307059,0.0130142390201751,0,0.00477890070255851
"Spain",2002,"Developed",79.5,83,228.3543024,82,98,67,2,2,0.1,15.7,41431558,12.26,1719.53541,127784,873,1749,0,654,506,10847,2.87238116226415,131060,0.975003815046544,0.00666107126506943,0.0133450328094003,0,0.00499008087898672
"Spain",2001,"Developed",79.4,84,2044.169761,83,95,0,2,2,0.1,15.7,485412,9.86,15323.6114,126577,827,1762,0,669,452,10422,25.7452110957179,129835,0.97490661223861,0.00636962298301691,0.0135710709746987,0,0.00515269380367389
"Spain",2000,"Developed",79.1,86,1934.398154,77,95,152,2,2,0.1,15.7,4567864,11.12,14676.769,127295,834,1840,0,698,414,10451,24.4550967635904,130667,0.974193943382798,0.00638263677898781,0.0140815967306206,0,0.00534182310759411
"Sri Lanka",2014,"Developing",74.7,141,42.7308283,99,99,1686,3,3,0.1,14,2771,2.37,382.54994,43726,1668,65,0,1007,1057,4521,0.572032507362784,46466,0.941032152541643,0.0358972151680799,0.00139887229372014,0,0.0216717599965566
"Sri Lanka",2013,"Developing",74.6,142,41.62053588,99,99,2107,3,3,0.1,13.8,2585,2.56,361.289374,42539,1751,70,0,1045,1082,4416,0.557916030563003,45405,0.936879198326175,0.0385640347979297,0.00154168043167052,0,0.0230150864442242
"Sri Lanka",2012,"Developing",74.5,143,20.76877311,99,99,51,3,4,0.1,13.7,2425,2.8,335.521375,43078,1823,72,0,1107,1109,4384,0.278775477986577,46080,0.934852430555556,0.0395616319444444,0.0015625,0,0.0240234375
"Sri Lanka",2011,"Developing",74.5,141,20.83302367,99,99,60,3,4,0.1,13.6,2271,3.03,322.992615,42725,1924,71,0,1145,1143,4292,0.279637901610738,45865,0.931538209964025,0.0419491987354192,0.00154802136705549,0,0.0249645699335005
"Sri Lanka",2010,"Developing",74.5,138,191.7267589,99,99,79,3,4,0.1,13.5,2119,2.31,2819.511161,41638,2042,67,0,1151,1181,4133,2.57351354228188,44898,0.927390975099114,0.0454808677446657,0.00149227137066239,0,0.0256358857855584
"Sri Lanka",2009,"Developing",71.8,183,13.39092189,97,97,21,4,4,0.1,13.4,19968,2.05,216.681584,41249,2092,67,0,1199,1226,4092,0.186503090389972,44607,0.924720335373372,0.0468984688501805,0.00150200641154976,0,0.0268791893648979
"Sri Lanka",2008,"Developing",72.3,172,17.81424344,98,98,33,4,4,0.1,13.3,19817,2.1,254.489192,41012,1976,69,1,1270,1259,4086,0.24639340857538,44328,0.925194008301751,0.0445767911929255,0.00155657823497564,2.25591048547194e-05,0.0286500631654936
"Sri Lanka",2007,"Developing",73.7,146,127.6377505,98,98,44,4,5,0.1,13.2,19668,2.29,1644.816372,39965,1910,73,0,1286,1315,4007,1.73185550203528,43234,0.924388212980525,0.0441781930887727,0.00168848591386409,0,0.0297451080168386
"Sri Lanka",2006,"Developing",73.8,145,120.2471713,98,98,0,4,5,0.1,13.1,1952,1.96,1448.7611,39826,2220,78,1,1340,1414,4081,1.62936546476965,43465,0.916277464626711,0.0510755780513057,0.00179454733693777,2.30070171402278e-05,0.0308294029679052
"Sri Lanka",2005,"Developing",74.2,138,97.76637062,99,99,3,4,5,0.1,12.9,19373,1.97,1259.87591,38943,3304,83,2,1408,1477,4299,1.31760607304582,43740,0.890329218106996,0.0755372656607225,0.00189757658893461,4.57247370827618e-05,0.0321902149062643
"Sri Lanka",2004,"Developing",69.1,197,15.35342268,62,97,35,6,10,0.1,12.8,19228,1.56,174.6692,38217,2332,84,9,1427,1480,4038,0.222191355716353,42069,0.908436140626114,0.0554327414485726,0.00199671967481994,0.000213934250873565,0.0339204639996197
"Sri Lanka",2003,"Developing",73.9,146,72.4280894,32,98,65,5,5,0.1,12.7,1983,1.69,989.4547732,38107,2460,85,18,1491,1516,4068,0.980082400541272,42161,0.90384478546524,0.0583477621498541,0.00201608121249496,0.000426934844998933,0.0353644363274116
"Suriname",2014,"Developing",71.4,178,1132.432517,85,85,0,0,0,0.4,12.7,547928,6.32,9564.46383,1194,161,125,2,10,39,147,15.8603993977591,1492,0.800268096514745,0.107908847184987,0.0837801608579088,0.00134048257372654,0.00670241286863271
"Suriname",2013,"Developing",71.2,179,1122.972967,86,86,0,0,0,0.4,12.7,54254,6.02,9484.56898,1122,166,106,1,9,39,139,15.7720922331461,1404,0.799145299145299,0.118233618233618,0.0754985754985755,0.000712250712250712,0.00641025641025641
"Suriname",2012,"Developing",71.3,178,1168.324095,84,84,0,0,0,0.9,12.7,53777,5.73,9272.413453,1058,169,116,1,9,38,131,16.3860321879383,1353,0.781966001478197,0.124907612712491,0.0857354028085735,0.00073909830007391,0.00665188470066519
"Suriname",2011,"Developing",76,187,989.1263558,86,86,0,0,0,0.1,12.5,531589,5.64,8318.97692,1045,174,116,2,10,38,129,13.0148204710526,1347,0.775798069784707,0.129175946547884,0.0861172976985895,0.00148478099480327,0.00742390497401633
"Suriname",2010,"Developing",73,19,99.08095375,86,96,0,0,0,0.5,12.3,52613,5.26,833.31332,1045,180,128,4,10,39,129,1.3572733390411,1367,0.76444769568398,0.131675201170446,0.0936356986100951,0.00292611558156547,0.00731528895391368
"Suriname",2009,"Developing",70,196,885.0739766,87,85,0,0,0,0.6,12.1,52619,5.13,7443.85178,1036,184,120,6,10,40,129,12.6439139514286,1356,0.76401179941003,0.135693215339233,0.0884955752212389,0.00442477876106195,0.00737463126843658
"Suriname",2008,"Developing",69.8,196,815.4355995,84,85,0,0,0,1.2,11.9,515148,4.94,6858.163158,1027,187,123,7,11,41,128,11.6824584455587,1355,0.757933579335793,0.138007380073801,0.0907749077490775,0.00516605166051661,0.00811808118081181
"Suriname",2007,"Developing",69.5,22,685.0299083,84,84,0,0,0,0.8,11.7,5975,4.72,5761.39536,1014,190,140,4,11,42,126,9.85654544316547,1359,0.746136865342163,0.13980868285504,0.103016924208977,0.00294334069168506,0.00809418690213392
"Suriname",2006,"Developing",69.3,199,72.800168,84,84,0,0,0,0.6,11.5,5437,4.52,527.92,1015,192,150,10,11,43,126,1.05050747474747,1378,0.736574746008708,0.13933236574746,0.108853410740203,0.00725689404934688,0.00798258345428157
"Suriname",2005,"Developing",68.9,25,418.9206608,83,84,0,0,0,0.6,11.3,498946,4.47,3595.8855,1027,195,158,31,11,44,126,6.08012570101597,1422,0.722222222222222,0.137130801687764,0.111111111111111,0.0218002812939522,0.00773558368495077
"Sweden",2014,"Developed",82.3,54,1142.212403,67,98,26,0,0,0.1,15.8,969611,7.3,5918.19898,35228,130,17,0,81,759,2630,13.8786440218712,35456,0.993569494584838,0.00366651624548736,0.000479467509025271,0,0.00228452166064982
"Sweden",2013,"Developed",81.9,57,1212.666327,67,98,51,0,0,0.1,15.8,96379,7.3,6283.24522,35939,142,20,0,87,761,2665,14.8066706593407,36188,0.993119266055046,0.00392395269149994,0.000552669393169006,0,0.00240411186028518
"Sweden",2012,"Developed",81.7,57,10947.02327,53,98,30,0,0,0.1,15.8,9519374,7.4,57134.777,36639,139,24,0,92,742,2667,133.990492900857,36894,0.993088307041795,0.00376755027917819,0.000650512278419255,0,0.00249363040060714
"Sweden",2011,"Developed",81.7,58,11477.6671,42,98,26,0,0,0.1,16,9449213,7.4,59593.28711,37068,125,32,0,96,714,2628,140.485521419829,37321,0.993220974786313,0.00334932075775033,0.000857426113984084,0,0.00257227834195225
"Tajikistan",2014,"Developing",69.6,162,7.829008596,97,94,0,10,11,0.2,11.3,8362745,0.01,114.45919,21285,3044,101,0,755,1016,3721,0.112485755689655,25185,0.84514592019059,0.12086559459996,0.00401032360532063,0,0.0299781616041294
"Tajikistan",2013,"Developing",69.3,163,1.0419164,96,97,1,10,11,0.2,11.2,817789,0.01,14.214412,20832,3049,103,0,738,1057,3762,0.0150348686868687,24722,0.842650271013672,0.123331445675916,0.00416632958498503,0,0.0298519537254267
"Tajikistan",2012,"Developing",68.8,164,71.50892145,94,96,16,10,12,0.2,11.1,799562,0.01,954.725253,20958,3079,107,0,728,1100,3849,1.03937385828488,24872,0.842634287552268,0.12379382438083,0.00430202637504021,0,0.0292698616918623
"Tajikistan",2011,"Developing",68.1,166,51.9919227,96,97,1,10,12,0.2,11.1,7815949,0.32,834.5412953,20866,3094,115,0,738,1144,3919,0.763464356828194,24813,0.840930157578689,0.124692701406521,0.00463466731148994,0,0.0297424737033007
